execution_count,total_worker_time,min_worker_time,max_worker_time,total_physical_reads,min_physical_reads,max_physical_reads,total_logical_reads,min_logical_reads,max_logical_reads,total_logical_writes,min_logical_writes,max_logical_writes,total_clr_time,min_clr_time,max_clr_time,total_elapsed_time,min_elapsed_time,max_elapsed_time,db_name,timestamp,hash
2,563,152,721,0,0,0,12,0,8,0,0,0,0,0,0,565,208,721,msdb,10/25/2020 06:05:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,51,17,415,0,0,0,6,3,3,0,0,0,0,0,0,52,17,415,msdb,10/25/2020 06:05:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,866,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,866,836,4389,msdb,10/25/2020 06:05:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,292,114,451,0,0,0,10,5,5,0,0,0,0,0,0,292,114,451,msdb,10/25/2020 06:05:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,915,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,916,422,1210,,10/25/2020 06:05:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4,3293,619,3773,0,0,0,579,144,156,0,0,0,0,0,0,3294,620,3774,msdb,10/25/2020 06:05:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,1046,108,17422,0,0,0,36,6,6,0,0,0,0,0,0,1048,108,17423,msdb,10/25/2020 06:05:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,2195,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,2195,1744,3363,msdb,10/25/2020 06:05:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,1921,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1922,693,26190,msdb,10/25/2020 06:06:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,457,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,458,429,1262,msdb,10/25/2020 06:06:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,831,275,620,0,0,0,344,172,172,0,0,0,0,0,0,832,275,620,,10/25/2020 06:06:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,44,36,146,0,0,0,0,0,0,0,0,0,0,0,0,44,36,147,msdb,10/25/2020 06:06:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1017,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,1017,851,1874,msdb,10/25/2020 06:06:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
1,777,663,2410,0,0,0,6,0,8,0,0,0,0,0,0,777,664,2411,msdb,10/25/2020 06:06:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,158,46,181,0,0,0,4,2,2,0,0,0,0,0,0,159,47,182,,10/25/2020 06:06:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,683,636,2265,0,0,0,6,0,8,0,0,0,0,0,0,684,636,2266,msdb,10/25/2020 06:06:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,1113,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1112,456,955,,10/25/2020 06:06:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,35797,4035,31089,0,0,0,34,17,17,0,0,0,0,0,0,64208,4100,374180,msdb,10/25/2020 06:06:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,10600,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,19819,3116,165276,msdb,10/25/2020 06:06:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,112,40,276,0,0,0,6,3,3,0,0,0,0,0,0,112,40,276,master,10/25/2020 06:06:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,53,48,169,0,0,0,0,0,0,0,0,0,0,0,0,53,48,169,msdb,10/25/2020 06:06:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,516,152,721,0,0,0,12,0,8,0,0,0,0,0,0,517,208,721,msdb,10/25/2020 06:06:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,45,17,415,0,0,0,6,3,3,0,0,0,0,0,0,45,17,415,msdb,10/25/2020 06:06:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,899,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,900,836,4389,msdb,10/25/2020 06:06:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,288,114,451,0,0,0,10,5,5,0,0,0,0,0,0,289,114,451,msdb,10/25/2020 06:06:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1119,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,1119,422,1210,,10/25/2020 06:06:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,6495,2599,71061,0,0,16,0,0,64,0,0,0,0,0,0,8698,3081,155853,master,10/25/2020 06:06:03,ee0e8737baa78a65187d9bd08e8705f87e539394b8d4ee9aca8408f1e4841da8
4,4901,619,3773,0,0,0,579,144,156,0,0,0,0,0,0,4904,620,3774,msdb,10/25/2020 06:06:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,1032,108,17422,0,0,0,36,6,6,0,0,0,0,0,0,1032,108,17423,msdb,10/25/2020 06:06:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1949,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,1951,1744,3363,msdb,10/25/2020 06:06:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,2145,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,2146,693,26190,msdb,10/25/2020 06:07:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,553,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,553,429,1262,msdb,10/25/2020 06:07:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,596,275,620,0,0,0,344,172,172,0,0,0,0,0,0,597,275,620,,10/25/2020 06:07:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,36,36,146,0,0,0,0,0,0,0,0,0,0,0,0,37,36,147,msdb,10/25/2020 06:07:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1056,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,1056,851,1874,msdb,10/25/2020 06:07:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,105,46,181,0,0,0,4,2,2,0,0,0,0,0,0,105,47,182,,10/25/2020 06:07:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,638,636,2265,0,0,0,6,0,8,0,0,0,0,0,0,638,636,2266,msdb,10/25/2020 06:07:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,1033,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1034,456,955,,10/25/2020 06:07:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,8911,4035,31089,0,0,0,34,17,17,0,0,0,0,0,0,9041,4100,374180,msdb,10/25/2020 06:07:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,631,631,2410,0,0,0,6,0,8,0,0,0,0,0,0,632,632,2411,msdb,10/25/2020 06:07:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,9562,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,10585,3116,165276,msdb,10/25/2020 06:07:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,109,40,276,0,0,0,6,3,3,0,0,0,0,0,0,110,40,276,master,10/25/2020 06:07:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,51,48,169,0,0,0,0,0,0,0,0,0,0,0,0,51,48,169,msdb,10/25/2020 06:07:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,444,152,721,0,0,0,12,0,8,0,0,0,0,0,0,445,208,721,msdb,10/25/2020 06:07:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,58,17,415,0,0,0,6,3,3,0,0,0,0,0,0,58,17,415,msdb,10/25/2020 06:07:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,893,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,894,836,4389,msdb,10/25/2020 06:07:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,359,114,451,0,0,0,10,5,5,0,0,0,0,0,0,360,114,451,msdb,10/25/2020 06:07:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,939,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,939,422,1210,,10/25/2020 06:07:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4,2662,619,3773,0,0,0,582,144,156,0,0,0,0,0,0,2663,620,3774,msdb,10/25/2020 06:07:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,900,106,17422,0,0,0,36,6,6,0,0,0,0,0,0,902,106,17423,msdb,10/25/2020 06:07:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,2209,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,2209,1744,3363,msdb,10/25/2020 06:07:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,2046,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,2046,693,26190,msdb,10/25/2020 06:08:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,472,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,473,429,1262,msdb,10/25/2020 06:08:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,810,275,620,0,0,0,344,172,172,0,0,0,0,0,0,809,275,620,,10/25/2020 06:08:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,39,36,146,0,0,0,0,0,0,0,0,0,0,0,0,38,36,147,msdb,10/25/2020 06:08:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1020,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,1022,851,1874,msdb,10/25/2020 06:08:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,126,46,181,0,0,0,4,2,2,0,0,0,0,0,0,127,47,182,,10/25/2020 06:08:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,651,636,2265,0,0,0,6,0,8,0,0,0,0,0,0,653,636,2266,msdb,10/25/2020 06:08:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,1308,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1309,456,955,,10/25/2020 06:08:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,863,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,864,836,4389,msdb,10/25/2020 06:08:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,8608,4035,31089,0,0,0,34,17,17,0,0,0,0,0,0,8741,4100,374180,msdb,10/25/2020 06:08:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,703,631,2410,0,0,0,6,0,8,0,0,0,0,0,0,703,632,2411,msdb,10/25/2020 06:08:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,7337,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,7431,3116,165276,msdb,10/25/2020 06:08:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,145,40,276,0,0,0,6,3,3,0,0,0,0,0,0,145,40,276,master,10/25/2020 06:08:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,51,48,169,0,0,0,0,0,0,0,0,0,0,0,0,52,48,169,msdb,10/25/2020 06:08:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,48,17,415,0,0,0,6,3,3,0,0,0,0,0,0,48,17,415,msdb,10/25/2020 06:08:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,342,114,451,0,0,0,10,5,5,0,0,0,0,0,0,343,114,451,msdb,10/25/2020 06:08:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1192,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,1193,422,1210,,10/25/2020 06:08:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4,2706,619,3773,0,0,0,579,144,156,0,0,0,0,0,0,2708,620,3774,msdb,10/25/2020 06:08:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
2,501,152,721,0,0,0,12,0,8,0,0,0,0,0,0,503,208,721,msdb,10/25/2020 06:08:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
6,974,106,17422,0,0,0,36,6,6,0,0,0,0,0,0,975,106,17423,msdb,10/25/2020 06:08:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,2069,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,2070,1744,3363,msdb,10/25/2020 06:08:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,1772,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1773,693,26190,msdb,10/25/2020 06:09:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,457,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,457,429,1262,msdb,10/25/2020 06:09:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,615,275,620,0,0,0,344,172,172,0,0,0,0,0,0,617,275,620,,10/25/2020 06:09:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,38,36,146,0,0,0,0,0,0,0,0,0,0,0,0,39,36,147,msdb,10/25/2020 06:09:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,959,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,958,851,1874,msdb,10/25/2020 06:09:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,112,46,181,0,0,0,4,2,2,0,0,0,0,0,0,113,47,182,,10/25/2020 06:09:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,657,636,2265,0,0,0,6,0,8,0,0,0,0,0,0,657,636,2266,msdb,10/25/2020 06:09:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
1,1882,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,1883,1744,3363,msdb,10/25/2020 06:09:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,10211,4035,31089,0,0,0,34,17,17,0,0,0,0,0,0,10347,4100,374180,msdb,10/25/2020 06:09:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,700,631,2410,0,0,0,6,0,8,0,0,0,0,0,0,701,632,2411,msdb,10/25/2020 06:09:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,7845,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,7934,3116,165276,msdb,10/25/2020 06:09:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,122,40,276,0,0,0,6,3,3,0,0,0,0,0,0,122,40,276,master,10/25/2020 06:09:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,110,48,169,0,0,0,0,0,0,0,0,0,0,0,0,110,48,169,msdb,10/25/2020 06:09:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,445,152,721,0,0,0,12,0,8,0,0,0,0,0,0,445,208,721,msdb,10/25/2020 06:09:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,41,17,415,0,0,0,6,3,3,0,0,0,0,0,0,41,17,415,msdb,10/25/2020 06:09:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,1137,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,1138,836,4389,msdb,10/25/2020 06:09:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,301,114,451,0,0,0,10,5,5,0,0,0,0,0,0,301,114,451,msdb,10/25/2020 06:09:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,975,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,976,422,1210,,10/25/2020 06:09:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4,2792,619,3773,0,0,0,579,144,156,0,0,0,0,0,0,2793,620,3774,msdb,10/25/2020 06:09:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,1126,106,17422,0,0,0,36,6,6,0,0,0,0,0,0,1127,106,17423,msdb,10/25/2020 06:09:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
2,1011,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1011,456,955,,10/25/2020 06:09:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,1813,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1814,693,26190,msdb,10/25/2020 06:10:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,484,428,1262,0,0,0,38,38,38,0,0,0,0,0,0,484,429,1262,msdb,10/25/2020 06:10:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,614,275,620,0,0,0,344,172,172,0,0,0,0,0,0,613,275,620,,10/25/2020 06:10:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,40,36,146,0,0,0,0,0,0,0,0,0,0,0,0,40,36,147,msdb,10/25/2020 06:10:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,964,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,965,851,1874,msdb,10/25/2020 06:10:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,109,46,181,0,0,0,4,2,2,0,0,0,0,0,0,109,47,182,,10/25/2020 06:10:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,682,636,2265,0,0,0,6,0,8,0,0,0,0,0,0,683,636,2266,msdb,10/25/2020 06:10:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
1,1968,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,1968,1744,3363,msdb,10/25/2020 06:10:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,8691,4035,31089,0,0,0,34,17,17,0,0,0,0,0,0,8826,4100,374180,msdb,10/25/2020 06:10:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,710,631,2410,0,0,0,6,0,8,0,0,0,0,0,0,711,632,2411,msdb,10/25/2020 06:10:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,7154,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,7247,3116,165276,msdb,10/25/2020 06:10:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,115,40,276,0,0,0,6,3,3,0,0,0,0,0,0,116,40,276,master,10/25/2020 06:10:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,54,48,169,0,0,0,0,0,0,0,0,0,0,0,0,54,48,169,msdb,10/25/2020 06:10:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,492,152,721,0,0,0,12,0,8,0,0,0,0,0,0,494,208,721,msdb,10/25/2020 06:10:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,48,17,415,0,0,0,6,3,3,0,0,0,0,0,0,48,17,415,msdb,10/25/2020 06:10:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,948,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,948,836,4389,msdb,10/25/2020 06:10:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
2,290,114,451,0,0,0,10,5,5,0,0,0,0,0,0,291,114,451,msdb,10/25/2020 06:10:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,948,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,948,422,1210,,10/25/2020 06:10:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
4,3216,619,3773,0,0,0,579,144,156,0,0,0,0,0,0,3220,620,3774,msdb,10/25/2020 06:10:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,1047,106,17422,0,0,0,36,6,6,0,0,0,0,0,0,1049,106,17423,msdb,10/25/2020 06:10:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
2,1046,456,954,0,0,0,344,172,172,0,0,0,0,0,0,1046,456,955,,10/25/2020 06:10:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,1940,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,1941,693,26190,msdb,10/25/2020 06:11:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,1342,428,1341,0,0,0,38,38,38,0,0,0,0,0,0,1344,429,1343,msdb,10/25/2020 06:11:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,595,275,620,0,0,0,344,172,172,0,0,0,0,0,0,596,275,620,,10/25/2020 06:11:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,42,36,146,0,0,0,0,0,0,0,0,0,0,0,0,42,36,147,msdb,10/25/2020 06:11:03,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,949,150,1873,0,0,0,17,8,21,0,0,0,0,0,0,950,851,1874,msdb,10/25/2020 06:11:03,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
1,926,631,2410,0,0,0,6,0,8,0,0,0,0,0,0,928,632,2411,msdb,10/25/2020 06:11:03,1fa75d19a447b481bf30704142684c7c3b0cfb22e4af2da1457da8f764c9e135
2,112,46,181,0,0,0,4,2,2,0,0,0,0,0,0,113,47,182,,10/25/2020 06:11:03,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,8455,4035,31089,0,0,0,34,17,17,0,0,0,0,0,0,8584,4100,374180,msdb,10/25/2020 06:11:03,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,2015,716,3363,0,0,0,20,5,26,0,0,0,0,0,0,2016,1744,3363,msdb,10/25/2020 06:11:03,b1a99015d38dd3258282f3a25dae30a3ce6ebf6a310c2d75c134ac979930b2a9
2,6942,3073,11063,0,0,0,26,13,13,0,0,0,0,0,0,7089,3116,165276,msdb,10/25/2020 06:11:03,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,108,40,276,0,0,0,6,3,3,0,0,0,0,0,0,108,40,276,master,10/25/2020 06:11:03,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,61,48,169,0,0,0,0,0,0,0,0,0,0,0,0,62,48,169,msdb,10/25/2020 06:11:03,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,471,152,721,0,0,0,12,0,8,0,0,0,0,0,0,473,208,721,msdb,10/25/2020 06:11:03,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,47,17,415,0,0,0,6,3,3,0,0,0,0,0,0,48,17,415,msdb,10/25/2020 06:11:03,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,1114,633,4387,0,0,0,6,0,8,0,0,0,0,0,0,1115,836,4389,msdb,10/25/2020 06:11:03,3978dc5bc3b31854e59b98778dc3d0bee9f16bda130b84f1362a1ebfb5bd7877
1,865,636,2265,0,0,0,6,0,8,0,0,0,0,0,0,866,636,2266,msdb,10/25/2020 06:11:03,825f5c64764d52c561680484b3d5e165083d16f212fedbfe70773b7db4e38c7d
2,296,114,451,0,0,0,10,5,5,0,0,0,0,0,0,295,114,451,msdb,10/25/2020 06:11:03,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,915,422,1210,0,0,0,344,172,172,0,0,0,0,0,0,915,422,1210,,10/25/2020 06:11:03,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,6388,2599,71061,0,0,16,0,0,64,0,0,0,0,0,0,8842,3081,155853,master,10/25/2020 06:11:03,ee0e8737baa78a65187d9bd08e8705f87e539394b8d4ee9aca8408f1e4841da8
4,2794,619,3773,0,0,0,582,144,156,0,0,0,0,0,0,2795,620,3774,msdb,10/25/2020 06:11:03,9cf26db2c4a3182fdb30dd21440dae8cabecbf09b1492edfd82368852553e20d
6,1087,106,17422,0,0,0,36,6,6,0,0,0,0,0,0,1089,106,17423,msdb,10/25/2020 06:11:03,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
2,993,456,954,0,0,0,344,172,172,0,0,0,0,0,0,993,456,955,,10/25/2020 06:11:03,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
2,2660,692,26189,0,0,0,12,6,17,0,0,2,0,0,0,2660,693,26190,msdb,10/25/2020 06:12:03,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
1,461,428,1341,0,0,0,38,38,38,0,0,0,0,0,0,462,429,1343,msdb,10/25/2020 06:12:03,238f76836af528d39e661be095db7482a1d989f0c4fede8d45d3fb3800fbe742
2,596,275,620,0,0,0,344,172,172,0,0,0,0,0,0,595,275,620,,10/25/2020 06:12:03,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
