execution_count,total_worker_time,min_worker_time,max_worker_time,total_physical_reads,min_physical_reads,max_physical_reads,total_logical_reads,min_logical_reads,max_logical_reads,total_logical_writes,min_logical_writes,max_logical_writes,total_clr_time,min_clr_time,max_clr_time,total_elapsed_time,min_elapsed_time,max_elapsed_time,db_name,timestamp,hash
1,483,298,652,0,0,0,172,172,172,0,0,0,0,0,0,484,298,653,,10/23/2020 14:12:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,77,37,139,0,0,0,0,0,0,0,0,0,0,0,0,77,37,139,msdb,10/23/2020 14:12:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1630,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1631,924,2065,msdb,10/23/2020 14:12:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
1,3026,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3027,1926,88271,msdb,10/23/2020 14:12:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
44,43078,623,3617,0,0,32,17374,393,441,0,0,3,0,0,0,43093,623,7078,StackOverflow2010,10/23/2020 14:12:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
1,71,43,87,0,0,0,2,2,2,0,0,0,0,0,0,71,43,88,,10/23/2020 14:12:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,6230,4318,243289,0,0,0,17,17,171,0,0,0,0,0,0,11240,4380,649460,msdb,10/23/2020 14:12:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,4989,3362,41344,0,0,0,13,13,13,0,0,0,0,0,0,8096,3407,386448,msdb,10/23/2020 14:12:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,112,41,305,0,0,0,6,3,3,0,0,0,0,0,0,112,41,306,master,10/23/2020 14:12:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
49,99432067,1986931,2112974,0,0,1,1254616,25112,25788,0,0,0,0,0,0,76702114,1029138,2707242,StackOverflow2010,10/23/2020 14:12:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,1210,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1211,644,1782,msdb,10/23/2020 14:12:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1537,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1539,241,1076,msdb,10/23/2020 14:12:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
3,2890,649,11372,0,0,8,435,144,156,0,0,0,0,0,0,2891,649,11373,msdb,10/23/2020 14:12:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
1,214,113,529,0,0,0,5,5,85,0,0,0,0,0,0,215,113,530,msdb,10/23/2020 14:12:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
1,786,482,1313,0,0,0,172,172,172,0,0,0,0,0,0,787,482,1314,,10/23/2020 14:12:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,1221,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1222,861,190587,msdb,10/23/2020 14:12:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
1,855,526,1441,0,0,0,172,172,172,0,0,0,0,0,0,856,526,1441,,10/23/2020 14:12:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,88,50,153,0,0,0,0,0,0,0,0,0,0,0,0,89,50,154,msdb,10/23/2020 14:12:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
1,658,406,761,0,0,0,38,38,38,0,0,0,0,0,0,658,406,762,msdb,10/23/2020 14:12:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
3647,135863,10,3639,0,0,48,11076,3,20,21,0,5,0,0,0,138381,10,65613,StackOverflow2010,10/23/2020 14:12:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1683,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1685,133,1588,msdb,10/23/2020 14:12:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
2,81,18,101,0,0,0,6,3,4,0,0,0,0,0,0,82,18,101,msdb,10/23/2020 14:12:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,2718,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2719,768,62564,msdb,10/23/2020 14:12:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1621,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1622,482,1314,,10/23/2020 14:13:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
5700,346852,20,9394,0,0,32,18135,3,19,138,0,5,0,0,0,374639,20,22739,StackOverflow2010,10/23/2020 14:13:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
45,1215682,23611,92218,0,0,49,27045,601,683,2,0,2,0,0,0,1559982,23805,294711,StackOverflow2010,10/23/2020 14:13:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,54,50,153,0,0,0,0,0,0,0,0,0,0,0,0,54,50,154,msdb,10/23/2020 14:13:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,980,298,652,0,0,0,344,172,172,0,0,0,0,0,0,980,298,653,,10/23/2020 14:13:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,40,37,139,0,0,0,0,0,0,0,0,0,0,0,0,41,37,139,msdb,10/23/2020 14:13:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1091,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1093,924,2065,msdb,10/23/2020 14:13:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
42,42590,623,3617,0,0,32,16576,393,441,0,0,3,0,0,0,42604,623,7078,StackOverflow2010,10/23/2020 14:13:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
76,92243,755,11849,0,0,4294,67837,890,2106,2,0,2,0,0,0,92271,755,98722,StackOverflow2010,10/23/2020 14:13:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,128,43,87,0,0,0,4,2,2,0,0,0,0,0,0,128,43,88,,10/23/2020 14:13:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,17325,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,136447,4380,649460,msdb,10/23/2020 14:13:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,13094,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,113189,3407,386448,msdb,10/23/2020 14:13:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,96,41,305,0,0,0,6,3,3,0,0,0,0,0,0,97,41,306,master,10/23/2020 14:13:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
47,95553258,1986931,2112974,0,0,1,1206548,25112,25905,0,0,0,0,0,0,68182853,1029138,2707242,StackOverflow2010,10/23/2020 14:13:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,766,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,767,644,1782,msdb,10/23/2020 14:13:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,657,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,660,241,1076,msdb,10/23/2020 14:13:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,4173,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,4176,649,11373,msdb,10/23/2020 14:13:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,415,113,529,0,0,0,10,5,85,0,0,0,0,0,0,415,113,530,msdb,10/23/2020 14:13:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
1,967,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,968,861,190587,msdb,10/23/2020 14:13:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,1686,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1686,526,1441,,10/23/2020 14:13:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,2731,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2733,1926,88271,msdb,10/23/2020 14:13:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,487,406,761,0,0,0,38,38,38,0,0,0,0,0,0,487,406,762,msdb,10/23/2020 14:13:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4407,153811,10,3639,0,0,48,13383,3,20,22,0,5,0,0,0,155584,10,65613,StackOverflow2010,10/23/2020 14:13:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1114,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1116,133,1588,msdb,10/23/2020 14:13:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
2,53,18,101,0,0,0,6,3,4,0,0,0,0,0,0,53,18,101,msdb,10/23/2020 14:13:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,2362,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2362,768,62564,msdb,10/23/2020 14:13:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
5500,327350,20,9394,0,0,32,17472,3,19,130,0,5,0,0,0,347918,20,22739,StackOverflow2010,10/23/2020 14:14:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
56,1622035,23611,92218,0,0,49,33657,601,683,2,0,2,0,0,0,2280640,23805,294711,StackOverflow2010,10/23/2020 14:14:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,121,50,153,0,0,0,0,0,0,0,0,0,0,0,0,122,50,154,msdb,10/23/2020 14:14:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,830,298,652,0,0,0,344,172,172,0,0,0,0,0,0,830,298,653,,10/23/2020 14:14:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,105,37,139,0,0,0,0,0,0,0,0,0,0,0,0,105,37,139,msdb,10/23/2020 14:14:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1681,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1682,924,2065,msdb,10/23/2020 14:14:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
54,57981,623,3617,0,0,32,21326,393,441,1,0,3,0,0,0,58002,623,7078,StackOverflow2010,10/23/2020 14:14:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
114,139011,755,11849,0,0,4294,101751,890,2106,2,0,2,0,0,0,139056,755,98722,StackOverflow2010,10/23/2020 14:14:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,101,43,87,0,0,0,4,2,2,0,0,0,0,0,0,103,43,88,,10/23/2020 14:14:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,11947,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,301329,4380,649460,msdb,10/23/2020 14:14:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,42156,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,60770,3407,386448,msdb,10/23/2020 14:14:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
1,60,41,305,0,0,0,3,3,3,0,0,0,0,0,0,60,41,306,master,10/23/2020 14:14:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
48,97579463,1986931,2112974,0,0,1,1240414,25112,26035,0,0,0,0,0,0,70090535,1029138,2707242,StackOverflow2010,10/23/2020 14:14:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,1246,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1248,644,1782,msdb,10/23/2020 14:14:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1303,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1305,241,1076,msdb,10/23/2020 14:14:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,4850,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,4852,649,11373,msdb,10/23/2020 14:14:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,338,113,529,0,0,0,10,5,85,0,0,0,0,0,0,339,113,530,msdb,10/23/2020 14:14:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1295,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1295,482,1314,,10/23/2020 14:14:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,1308,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1310,861,190587,msdb,10/23/2020 14:14:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
1,47949,30045,85459,0,0,0,0,0,150,0,0,0,0,0,0,52481,30213,1442405,master,10/23/2020 14:14:02,ee0e8737baa78a65187d9bd08e8705f87e539394b8d4ee9aca8408f1e4841da8
2,1388,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1389,526,1441,,10/23/2020 14:14:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,3182,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3183,1926,88271,msdb,10/23/2020 14:14:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,687,406,761,0,0,0,38,38,38,0,0,0,0,0,0,688,406,762,msdb,10/23/2020 14:14:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4554,168070,10,3639,0,0,48,13831,3,20,25,0,5,0,0,0,169117,10,65613,StackOverflow2010,10/23/2020 14:14:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1836,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1838,133,1588,msdb,10/23/2020 14:14:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
2,80,18,101,0,0,0,6,3,4,0,0,0,0,0,0,80,18,101,msdb,10/23/2020 14:14:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,2758,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2759,768,62564,msdb,10/23/2020 14:14:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
3988,257215,20,9394,0,0,32,12688,3,19,96,0,5,0,0,0,282496,20,22739,StackOverflow2010,10/23/2020 14:15:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
37,1025560,23608,92218,0,0,49,22238,601,683,2,0,2,0,0,0,1566859,23717,294711,StackOverflow2010,10/23/2020 14:15:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,81,50,153,0,0,0,0,0,0,0,0,0,0,0,0,80,50,154,msdb,10/23/2020 14:15:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,801,298,652,0,0,0,344,172,172,0,0,0,0,0,0,802,298,653,,10/23/2020 14:15:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,97,37,139,0,0,0,0,0,0,0,0,0,0,0,0,97,37,139,msdb,10/23/2020 14:15:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1808,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1808,924,2065,msdb,10/23/2020 14:15:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
35,37368,623,3617,0,0,32,13820,393,441,1,0,3,0,0,0,37381,623,7078,StackOverflow2010,10/23/2020 14:15:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
79,97361,755,11849,0,0,4294,70517,890,2106,2,0,2,0,0,0,97392,755,98722,StackOverflow2010,10/23/2020 14:15:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,140,43,87,0,0,0,4,2,2,0,0,0,0,0,0,140,43,88,,10/23/2020 14:15:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,14333,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,338701,4380,649460,msdb,10/23/2020 14:15:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,14326,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,113211,3407,386448,msdb,10/23/2020 14:15:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,113,41,305,0,0,0,6,3,3,0,0,0,0,0,0,113,41,306,master,10/23/2020 14:15:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
49,99547991,1986931,2112974,0,0,1,1270132,25112,26136,8,0,2,0,0,0,69415620,1029138,2707242,StackOverflow2010,10/23/2020 14:15:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
5,1949,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1950,133,1588,msdb,10/23/2020 14:15:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1220,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1221,644,1782,msdb,10/23/2020 14:15:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1421,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1423,241,1076,msdb,10/23/2020 14:15:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3816,649,11372,0,0,8,582,144,156,0,0,0,0,0,0,3820,649,11373,msdb,10/23/2020 14:15:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,380,113,529,0,0,0,10,5,85,0,0,0,0,0,0,381,113,530,msdb,10/23/2020 14:15:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1563,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1564,482,1314,,10/23/2020 14:15:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,1364,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1364,861,190587,msdb,10/23/2020 14:15:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,1693,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1694,526,1441,,10/23/2020 14:15:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,2937,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2939,1926,88271,msdb,10/23/2020 14:15:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,633,406,761,0,0,0,38,38,38,0,0,0,0,0,0,634,406,762,msdb,10/23/2020 14:15:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4392,172350,10,3639,0,0,48,13334,3,20,24,0,5,0,0,0,180784,10,65613,StackOverflow2010,10/23/2020 14:15:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
2,74,18,101,0,0,0,6,3,4,0,0,0,0,0,0,75,18,101,msdb,10/23/2020 14:15:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,2869,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2871,768,62564,msdb,10/23/2020 14:15:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
4312,254271,20,9394,0,0,32,13710,3,19,104,0,5,0,0,0,279117,20,22739,StackOverflow2010,10/23/2020 14:16:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
53,1540179,23608,92218,0,0,49,31855,601,683,2,0,2,0,0,0,2131905,23704,294711,StackOverflow2010,10/23/2020 14:16:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,86,50,153,0,0,0,0,0,0,0,0,0,0,0,0,87,50,154,msdb,10/23/2020 14:16:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,115,43,87,0,0,0,4,2,2,0,0,0,0,0,0,116,43,88,,10/23/2020 14:16:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
1,71,37,139,0,0,0,0,0,0,0,0,0,0,0,0,72,37,139,msdb,10/23/2020 14:16:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1624,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1626,924,2065,msdb,10/23/2020 14:16:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
37,41416,623,3617,0,0,32,14594,393,441,1,0,3,0,0,0,41430,623,7078,StackOverflow2010,10/23/2020 14:16:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
86,105468,755,11849,0,0,4294,76757,890,2106,2,0,2,0,0,0,105513,755,98722,StackOverflow2010,10/23/2020 14:16:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,13579,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,143136,4380,649460,msdb,10/23/2020 14:16:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
4,5082,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,5085,649,11373,msdb,10/23/2020 14:16:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,20335,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,390623,3407,386448,msdb,10/23/2020 14:16:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,116,41,305,0,0,0,6,3,3,0,0,0,0,0,0,117,41,306,master,10/23/2020 14:16:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
47,95314882,1986931,2117718,0,0,1,1222201,25112,26223,5,0,2,0,0,0,63179927,1028638,2707242,StackOverflow2010,10/23/2020 14:16:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
5,1614,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1617,133,1588,msdb,10/23/2020 14:16:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1280,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1281,644,1782,msdb,10/23/2020 14:16:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1090,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1092,241,1076,msdb,10/23/2020 14:16:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,341,113,529,0,0,0,10,5,85,0,0,0,0,0,0,341,113,530,msdb,10/23/2020 14:16:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1295,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1294,482,1314,,10/23/2020 14:16:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,1220,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1222,861,190587,msdb,10/23/2020 14:16:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,1394,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1395,526,1441,,10/23/2020 14:16:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,3043,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3044,1926,88271,msdb,10/23/2020 14:16:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,689,406,761,0,0,0,38,38,38,0,0,0,0,0,0,689,406,762,msdb,10/23/2020 14:16:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4900,194138,10,3639,0,0,48,14885,3,20,28,0,5,0,0,0,195288,10,65613,StackOverflow2010,10/23/2020 14:16:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
2,848,298,652,0,0,0,344,172,172,0,0,0,0,0,0,848,298,653,,10/23/2020 14:16:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
2,73,18,101,0,0,0,6,3,4,0,0,0,0,0,0,73,18,101,msdb,10/23/2020 14:16:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
2,2756,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2757,768,62564,msdb,10/23/2020 14:16:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
6500,377984,20,9394,0,0,32,20627,3,19,152,0,5,0,0,0,384512,20,22739,StackOverflow2010,10/23/2020 14:17:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
64,1776426,23608,92218,0,0,49,38469,601,683,2,0,2,0,0,0,2310747,23704,294711,StackOverflow2010,10/23/2020 14:17:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
2,820,298,652,0,0,0,344,172,172,0,0,0,0,0,0,820,298,653,,10/23/2020 14:17:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
44,45253,623,3617,0,0,32,17373,393,441,6,0,3,0,0,0,45266,623,7078,StackOverflow2010,10/23/2020 14:17:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
118,138661,755,11849,0,0,4294,105326,890,2106,2,0,2,0,0,0,138703,755,98722,StackOverflow2010,10/23/2020 14:17:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,119,43,87,0,0,0,4,2,2,0,0,0,0,0,0,119,43,88,,10/23/2020 14:17:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
